DD.5.5,134,DD.1.5,154,DD.1.5,187,DD.1.5,586,DD.1.5,268,DD.1.5,223,DD.1.5,160,DD.1.5,518,DD.1.5,167,DD.1.5,554,DD.1.5,351,DD.1.5,272,DD.1.5,212,DD.1.5,151,DD.1.5,182,DD.1.5,137,DD.1.5,158,DD.1.5,141,DD.1.5,162,DD.1.5,158,DD.1.5,135,DD.1.5,180,DD.1.5,149,DD.1.5,121,DD.1.5,145,DD.1.5,131,DD.1.5,137,DD.1.5,145,DD.1.5,152,DD.1.5,115,DD.1.5,140,DD.1.5,143,DD.1.5,117,DD.1.5,129,DD.1.5,307,DD.1.5,157,DD.1.5,215,DD.1.5,146,DD.1.5,138,DD.1.5,137,DD.1.5,125,DD.1.5,135,DD.1.5,132,DD.1.5,143,DD.1.5,124,DD.1.5,153,DD.1.5,146,DD.1.5,123,DD.1.5,144,DD.1.5,141,DD.1.5,129,DD.1.5,139,DD.1.5,146,DD.1.5,131,DD.1.5,136,DD.1.5,138,DD.1.5,118,DD.1.5,129,DD.1.5,107,DD.1.5,153,DD.1.5,153,DD.1.5,123,DD.1.5,130,DD.1.5,178,DD.1.5,142
UD.5.5,59,UD.1.5,79,UD.1.5,106,UD.1.5,511,UD.1.5,188,UD.1.5,142,UD.1.5,69,UD.1.5,426,UD.1.5,87,UD.1.5,469,UD.1.5,259,UD.1.5,186,UD.1.5,121,UD.1.5,65,UD.1.5,97,UD.1.5,45,UD.1.5,67,UD.1.5,45,UD.1.5,47,UD.1.5,69,UD.1.5,38,UD.1.5,94,UD.1.5,57,UD.1.5,24,UD.1.5,45,UD.1.5,40,UD.1.5,41,UD.1.5,48,UD.1.5,57,UD.1.5,25,UD.1.5,49,UD.1.5,46,UD.1.5,26,UD.1.5,32,UD.1.5,221,UD.1.5,65,UD.1.5,114,UD.1.5,60,UD.1.5,48,UD.1.5,22,UD.1.5,27,UD.1.5,33,UD.1.5,35,UD.1.5,46,UD.1.5,28,UD.1.5,62,UD.1.5,45,UD.1.5,27,UD.1.5,49,UD.1.5,44,UD.1.5,39,UD.1.5,43,UD.1.5,54,UD.1.5,35,UD.1.5,34,UD.1.5,47,UD.1.5,15,UD.1.5,38,UD.1.5,16,UD.1.5,60,UD.1.5,62,UD.1.5,32,UD.1.5,39,UD.1.5,87,UD.1.5,51
H.5,96,H.5,85,H.5,85,H.5,90,H.5,86,H.5,85,H.5,96,H.5,86,H.5,96,H.5,81,H.5,98,H.5,91,H.5,91,H.5,97,H.5,97,H.5,96,H.5,85,H.5,96,H.5,101,H.5,97,H.5,102,H.5,102,H.5,107,H.5,96,H.5,113,H.5,97,H.5,112,H.5,107,H.5,82,H.5,96,H.5,96,H.5,106,H.5,98,H.5,91,H.5,124,H.5,113,H.5,97,H.5,101,H.5,107,H.5,103,H.5,103,H.5,112,H.5,96,H.5,101,H.5,102,H.5,121,H.5,101,H.5,102,H.5,107,H.5,96,H.5,102,H.5,118,H.5,118,H.5,117,H.5,118,H.5,103,H.5,118,H.5,107,H.5,108,H.5,123,H.5,112,H.5,99,H.5,102,H.5,97,H.5,112
DD.5.R,1611,DD.5.R,490,DD.5.R,296,DD.5.R,773,DD.5.R,420,DD.5.R,247,DD.5.R,523,DD.5.R,398,DD.5.R,268,DD.5.R,258,DD.5.R,300,DD.5.R,277,DD.5.R,343,DD.5.R,265,DD.5.R,277,DD.5.R,267,DD.5.R,265,DD.5.R,278,DD.5.R,274,DD.5.R,260,DD.5.R,259,DD.5.R,272,DD.5.R,244,DD.5.R,244,DD.5.R,242,DD.5.R,290,DD.5.R,238,DD.5.R,237,DD.5.R,202,DD.5.R,215,DD.5.R,411,DD.5.R,238,DD.5.R,241,DD.5.R,269,DD.5.R,444,DD.5.R,291,DD.5.R,257,DD.5.R,223,DD.5.R,243,DD.5.R,230,DD.5.R,227,DD.5.R,230,DD.5.R,243,DD.5.R,239,DD.5.R,248,DD.5.R,212,DD.5.R,219,DD.5.R,228,DD.5.R,240,DD.5.R,263,DD.5.R,260,DD.5.R,244,DD.5.R,261,DD.5.R,236,DD.5.R,230,DD.5.R,460,DD.5.R,232,DD.5.R,236,DD.5.R,242,DD.5.R,609,DD.5.R,310,DD.5.R,223,DD.5.R,214,DD.5.R,264,DD.5.R,235
UD.5.R,1515,UD.5.R,405,UD.5.R,211,UD.5.R,683,UD.5.R,334,UD.5.R,162,UD.5.R,427,UD.5.R,312,UD.5.R,172,UD.5.R,177,UD.5.R,202,UD.5.R,186,UD.5.R,252,UD.5.R,168,UD.5.R,180,UD.5.R,171,UD.5.R,180,UD.5.R,182,UD.5.R,173,UD.5.R,163,UD.5.R,157,UD.5.R,170,UD.5.R,137,UD.5.R,148,UD.5.R,129,UD.5.R,193,UD.5.R,126,UD.5.R,130,UD.5.R,120,UD.5.R,119,UD.5.R,315,UD.5.R,132,UD.5.R,143,UD.5.R,178,UD.5.R,320,UD.5.R,178,UD.5.R,160,UD.5.R,122,UD.5.R,136,UD.5.R,127,UD.5.R,124,UD.5.R,118,UD.5.R,147,UD.5.R,138,UD.5.R,146,UD.5.R,91,UD.5.R,118,UD.5.R,126,UD.5.R,133,UD.5.R,167,UD.5.R,158,UD.5.R,126,UD.5.R,143,UD.5.R,119,UD.5.R,112,UD.5.R,357,UD.5.R,114,UD.5.R,129,UD.5.R,134,UD.5.R,486,UD.5.R,198,UD.5.R,124,UD.5.R,112,UD.5.R,167,UD.5.R,123
H.R,134,H.R,86,H.R,86,H.R,76,H.R,80,H.R,80,H.R,86,H.R,107,H.R,91,H.R,87,H.R,90,H.R,80,H.R,86,H.R,87,H.R,86,H.R,80,H.R,97,H.R,91,H.R,86,H.R,86,H.R,90,H.R,86,H.R,90,H.R,87,H.R,86,H.R,96,H.R,91,H.R,96,H.R,86,H.R,80,H.R,90,H.R,86,H.R,82,H.R,74,H.R,91,H.R,91,H.R,96,H.R,97,H.R,92,H.R,91,H.R,92,H.R,85,H.R,85,H.R,85,H.R,92,H.R,91,H.R,90,H.R,91,H.R,86,H.R,87,H.R,80,H.R,91,H.R,79,H.R,91,H.R,97,H.R,86,H.R,91,H.R,86,H.R,80,H.R,98,H.R,90,H.R,86,H.R,80,H.R,85,H.R,96
DD.R.o,259,DD.R.o,538,DD.R.o,693,DD.R.o,457,DD.R.o,477,DD.R.o,432,DD.R.o,501,DD.R.o,276,DD.R.o,490,DD.R.o,461,DD.R.o,518,DD.R.o,472,DD.R.o,465,DD.R.o,462,DD.R.o,415,DD.R.o,430,DD.R.o,452,DD.R.o,503,DD.R.o,454,DD.R.o,429,DD.R.o,396,DD.R.o,387,DD.R.o,389,DD.R.o,382,DD.R.o,377,DD.R.o,413,DD.R.o,375,DD.R.o,454,DD.R.o,369,DD.R.o,350,DD.R.o,471,DD.R.o,456,DD.R.o,400,DD.R.o,379,DD.R.o,415,DD.R.o,777,DD.R.o,412,DD.R.o,417,DD.R.o,416,DD.R.o,432,DD.R.o,439,DD.R.o,528,DD.R.p,461,DD.R.o,473,DD.R.o,415,DD.R.o,437,DD.R.o,437,DD.R.o,425,DD.R.o,538,DD.R.o,527,DD.R.o,483,DD.R.o,421,DD.R.o,439,DD.R.o,510,DD.R.o,407,DD.R.o,561,DD.R.o,449,DD.R.o,423,DD.R.o,445,DD.R.o,535,DD.R.o,409,DD.R.o,419,DD.R.o,359,DD.R.o,469,DD.R.o,493
UD.R.o,125,UD.R.o,452,UD.R.o,607,UD.R.o,381,UD.R.o,397,UD.R.o,352,UD.R.o,415,UD.R.o,169,UD.R.o,399,UD.R.o,374,UD.R.o,428,UD.R.o,392,UD.R.o,379,UD.R.o,375,UD.R.o,329,UD.R.o,350,UD.R.o,355,UD.R.o,412,UD.R.o,368,UD.R.o,343,UD.R.o,306,UD.R.o,301,UD.R.o,299,UD.R.o,295,UD.R.o,291,UD.R.o,317,UD.R.o,284,UD.R.o,358,UD.R.o,283,UD.R.o,270,UD.R.o,381,UD.R.o,370,UD.R.o,318,UD.R.o,305,UD.R.o,324,UD.R.o,686,UD.R.o,316,UD.R.o,320,UD.R.o,324,UD.R.o,341,UD.R.o,347,UD.R.o,443,UD.R.p,376,UD.R.o,388,UD.R.o,323,UD.R.o,346,UD.R.o,347,UD.R.o,334,UD.R.o,452,UD.R.o,440,UD.R.o,403,UD.R.o,330,UD.R.o,360,UD.R.o,419,UD.R.o,310,UD.R.o,475,UD.R.o,358,UD.R.o,337,UD.R.o,365,UD.R.o,437,UD.R.o,319,UD.R.o,333,UD.R.o,279,UD.R.o,384,UD.R.o,397
H.o,98,H.o,91,H.o,110,H.o,85,H.o,91,H.o,91,H.o,85,H.o,105,H.o,91,H.o,90,H.o,86,H.o,103,H.o,96,H.o,96,H.o,86,H.o,91,H.o,91,H.o,97,H.o,101,H.o,96,H.o,97,H.o,92,H.o,101,H.o,102,H.o,96,H.o,102,H.o,103,H.o,112,H.o,91,H.o,96,H.o,91,H.o,102,H.o,101,H.o,96,H.o,96,H.o,106,H.o,98,H.o,96,H.o,101,H.o,97,H.o,110,H.o,96,H.p,80,H.o,102,H.o,102,H.o,97,H.o,121,H.o,112,H.o,81,H.o,101,H.o,102,H.o,105,H.o,97,H.o,97,H.o,112,H.o,96,H.o,101,H.o,107,H.o,101,H.o,97,H.o,112,H.o,101,H.o,97,H.o,108,H.o,108
DD.o.%,1003,DD.o.%,1002,DD.o.%,499,DD.o.%,356,DD.o.%,334,DD.o.%,774,DD.o.%,418,DD.o.5,308,DD.o.%,328,DD.o.%,381,DD.o.%,323,DD.o.%,458,DD.o.%,380,DD.o.%,819,DD.o.%,303,DD.o.%,314,DD.o.%,329,DD.o.%,360,DD.o.%,379,DD.o.%,358,DD.o.%,324,DD.o.%,303,DD.o.%,302,DD.o.%,340,DD.o.%,315,DD.o.%,347,DD.o.%,371,DD.o.%,426,DD.o.%,284,DD.o.%,548,DD.o.%,292,DD.o.%,452,DD.o.%,329,DD.o.%,325,DD.o.%,550,DD.o.%,373,DD.o.%,303,DD.o.%,352,DD.o.%,322,DD.o.%,324,DD.o.%,336,DD.o.%,340,DD.p.%,1093,DD.o.%,307,DD.o.%,311,DD.o.%,362,DD.o.%,304,DD.o.%,329,DD.o.%,371,DD.o.%,345,DD.o.%,374,DD.o.%,320,DD.o.%,1051,DD.o.%,356,DD.o.%,297,DD.o.%,411,DD.o.%,315,DD.o.%,308,DD.o.%,370,DD.o.%,383,DD.o.%,316,DD.o.%,287,DD.o.%,355,DD.o.%,381,DD.o.%,346
UD.o.%,905,UD.o.%,911,UD.o.%,389,UD.o.%,271,UD.o.%,243,UD.o.%,683,UD.o.%,333,UD.o.5,203,UD.o.%,237,UD.o.%,291,UD.o.%,237,UD.o.%,355,UD.o.%,284,UD.o.%,723,UD.o.%,217,UD.o.%,223,UD.o.%,238,UD.o.%,263,UD.o.%,278,UD.o.%,262,UD.o.%,227,UD.o.%,211,UD.o.%,201,UD.o.%,238,UD.o.%,219,UD.o.%,245,UD.o.%,268,UD.o.%,314,UD.o.%,193,UD.o.%,452,UD.o.%,201,UD.o.%,350,UD.o.%,228,UD.o.%,229,UD.o.%,454,UD.o.%,267,UD.o.%,205,UD.o.%,256,UD.o.%,221,UD.o.%,227,UD.o.%,226,UD.o.%,244,UD.p.%,1013,UD.o.%,205,UD.o.%,209,UD.o.%,265,UD.o.%,183,UD.o.%,217,UD.o.%,290,UD.o.%,244,UD.o.%,272,UD.o.%,215,UD.o.%,954,UD.o.%,259,UD.o.%,185,UD.o.%,315,UD.o.%,214,UD.o.%,201,UD.o.%,269,UD.o.%,286,UD.o.%,204,UD.o.%,186,UD.o.%,258,UD.o.%,273,UD.o.%,238
H.%,91,H.%,86,H.%,93,H.%,85,H.%,91,H.%,86,H.%,91,H.5,75,H.%,91,H.%,85,H.%,97,H.%,97,H.%,86,H.%,97,H.%,85,H.%,88,H.%,85,H.%,91,H.%,91,H.%,92,H.%,86,H.%,81,H.%,80,H.%,86,H.%,76,H.%,86,H.%,92,H.%,85,H.%,86,H.%,85,H.%,86,H.%,85,H.%,86,H.%,91,H.%,91,H.%,87,H.%,86,H.%,91,H.%,80,H.%,91,H.%,91,H.%,85,H.%,80,H.%,81,H.%,91,H.%,86,H.%,90,H.%,85,H.%,85,H.%,85,H.%,85,H.%,92,H.%,81,H.%,104,H.%,86,H.%,81,H.%,85,H.%,81,H.%,85,H.%,86,H.%,88,H.%,80,H.%,70,H.%,92,H.%,85
DD.%.Enter,1990,DD.%.Enter,413,DD.%.Enter,1308,DD.%.Enter,379,DD.%.Enter,387,DD.%.Enter,826,DD.%.Enter,423,DD.5.Backspace,873,DD.%.Enter,395,DD.%.Enter,439,DD.%.Enter,400,DD.%.Enter,391,DD.%.Enter,466,DD.%.Enter,413,DD.%.Enter,382,DD.%.Enter,388,DD.%.Enter,370,DD.%.Enter,370,DD.%.Enter,386,DD.%.Enter,534,DD.%.Enter,387,DD.%.Enter,382,DD.%.Enter,501,DD.%.Enter,378,DD.%.Enter,382,DD.%.Enter,343,DD.%.Enter,390,DD.%.Enter,394,DD.%.Enter,331,DD.%.Enter,366,DD.%.Enter,384,DD.%.Enter,447,DD.%.Enter,327,DD.%.Enter,327,DD.%.Enter,468,DD.%.Enter,326,DD.%.Enter,328,DD.%.Enter,355,DD.%.Enter,382,DD.%.Enter,351,DD.%.Enter,372,DD.%.Enter,371,DD.%.Enter,458,DD.%.Enter,336,DD.%.Enter,395,DD.%.Enter,398,DD.%.Enter,353,DD.%.Enter,345,DD.%.Enter,405,DD.%.Enter,378,DD.%.Enter,376,DD.%.Enter,376,DD.%.Enter,452,DD.%.Enter,344,DD.%.Enter,360,DD.%.Enter,380,DD.%.Enter,339,DD.%.Enter,318,DD.%.Enter,311,DD.%.Enter,361,DD.%.Enter,376,DD.%.Enter,333,DD.%.Enter,314,DD.%.Enter,340,DD.%.Enter,366
UD.%.Enter,1899,UD.%.Enter,327,UD.%.Enter,1215,UD.%.Enter,294,UD.%.Enter,296,UD.%.Enter,740,UD.%.Enter,332,UD.5.Backspace,798,UD.%.Enter,304,UD.%.Enter,354,UD.%.Enter,303,UD.%.Enter,294,UD.%.Enter,380,UD.%.Enter,316,UD.%.Enter,297,UD.%.Enter,300,UD.%.Enter,285,UD.%.Enter,279,UD.%.Enter,295,UD.%.Enter,442,UD.%.Enter,301,UD.%.Enter,301,UD.%.Enter,421,UD.%.Enter,292,UD.%.Enter,306,UD.%.Enter,257,UD.%.Enter,298,UD.%.Enter,309,UD.%.Enter,245,UD.%.Enter,281,UD.%.Enter,298,UD.%.Enter,362,UD.%.Enter,241,UD.%.Enter,236,UD.%.Enter,377,UD.%.Enter,239,UD.%.Enter,242,UD.%.Enter,264,UD.%.Enter,302,UD.%.Enter,260,UD.%.Enter,281,UD.%.Enter,286,UD.%.Enter,378,UD.%.Enter,255,UD.%.Enter,304,UD.%.Enter,312,UD.%.Enter,263,UD.%.Enter,260,UD.%.Enter,320,UD.%.Enter,293,UD.%.Enter,291,UD.%.Enter,284,UD.%.Enter,371,UD.%.Enter,240,UD.%.Enter,274,UD.%.Enter,299,UD.%.Enter,254,UD.%.Enter,237,UD.%.Enter,226,UD.%.Enter,275,UD.%.Enter,288,UD.%.Enter,253,UD.%.Enter,244,UD.%.Enter,248,UD.%.Enter,281
H.Enter,87,H.Enter,87,H.Enter,96,H.Enter,103,H.Enter,97,H.Enter,93,H.Enter,96,H.Backspace,123,H.Enter,102,H.Enter,98,H.Enter,91,H.Enter,96,H.Enter,101,H.Enter,95,H.Enter,106,H.Enter,91,H.Enter,107,H.Enter,106,H.Enter,102,H.Enter,102,H.Enter,101,H.Enter,132,H.Enter,107,H.Enter,102,H.Enter,102,H.Enter,106,H.Enter,91,H.Enter,101,H.Enter,96,H.Enter,95,H.Enter,96,H.Enter,102,H.Enter,107,H.Enter,96,H.Enter,101,H.Enter,102,H.Enter,101,H.Enter,113,H.Enter,101,H.Enter,117,H.Enter,111,H.Enter,108,H.Enter,102,H.Enter,106,H.Enter,118,H.Enter,107,H.Enter,112,H.Enter,118,H.Enter,112,H.Enter,103,H.Enter,118,H.Enter,108,H.Enter,102,H.Enter,107,H.Enter,114,H.Enter,107,H.Enter,106,H.Enter,108,H.Enter,100,H.Enter,112,H.Enter,99,H.Enter,96,H.Enter,102,H.Enter,102,H.Enter,118
DD.Enter.A,1019,DD.Enter.A,291,DD.Enter.A,579,DD.Enter.A,495,DD.Enter.A,284,DD.Enter.A,629,DD.Enter.a,465,DD.Backspace.%,365,DD.Enter.a,457,DD.Enter.A,609,DD.Enter.A,386,DD.Enter.A,404,DD.Enter.A,647,DD.Enter.A,359,DD.Enter.A,359,DD.Enter.A,309,DD.Enter.A,296,DD.Enter.A,278,DD.Enter.A,290,DD.Enter.A,265,DD.Enter.A,272,DD.Enter.A,264,DD.Enter.A,248,DD.Enter.A,234,DD.Enter.A,224,DD.Enter.A,225,DD.Enter.A,265,DD.Enter.A,15500,DD.Enter.A,248,DD.Enter.A,240,DD.Enter.A,234,DD.Enter.A,266,DD.Enter.A,246,DD.Enter.A,239,DD.Enter.A,267,DD.Enter.A,312,DD.Enter.A,225,DD.Enter.A,229,DD.Enter.A,238,DD.Enter.A,234,DD.Enter.A,240,DD.Enter.A,263,DD.Enter.A,271,DD.Enter.A,223,DD.Enter.A,236,DD.Enter.A,226,DD.Enter.A,230,DD.Enter.A,273,DD.Enter.A,257,DD.Enter.A,242,DD.Enter.A,232,DD.Enter.A,226,DD.Enter.A,310,DD.Enter.A,233,DD.Enter.A,238,DD.Enter.A,270,DD.Enter.A,665,DD.Enter.A,221,DD.Enter.A,223,DD.Enter.A,260,DD.Enter.A,11079,DD.Enter.A,242,DD.Enter.A,208,DD.Enter.A,214,DD.Enter.A,253
